Date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,International conveyance (Diamond Princess),Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo[1],Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands (Commonwealth of the),Norway,Oman,Other,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The United Kingdom,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Republic of Tanzania,United States Virgin Islands,United States of America,Uruguay,Uzbekistan,Venezuela (Bolivarian Republic of),Viet Nam,Yemen,Zambia,Zimbabwe,"occupied Palestinian territory, including east Jerusalem"
2020-04-01,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,3,2,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,0,143,2,1,0,0,743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,63,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,2,10,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,782,0,0,0,11,39,0,0,0,148,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,1,0,0,0,0,0,0,4,0,0,3,4,1,0,1,1,0,0,96,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,10,0,0,0,2,6,1,0,0,0,0,0,0,0,3,0,1,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,231,0,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20,0,157,7,2,0,3,685,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,80,0,0,0,0,1,0,0,2,0,0,1,2,0,1,4,7,4,10,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,843,0,0,0,6,38,0,0,0,191,0,0,1,0,15,0,0,1,0,0,0,318,0,0,0,0,0,0,0,1
2020-04-03,0,3,4,0,0,0,0,0,1,0,2,18,1,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,3,0,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,364,0,0,0,0,0,55,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,144,4,10,0,1,660,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,78,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,2,17,0,0,8,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,877,0,0,0,24,31,0,0,1,181,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,1,1,4,1,0,0,0,4,0,0,1,16,0,0,0,0,0,0,123,0,0,0,0,0,0,1,0,20,0,1,0,0,0,1,0,0,4,0,0,0,1,3,2,0,0,0,1,1,0,2,0,0,1,11,0,0,10,0,6,0,0,0,0,0,0,0,0,0,3,297,0,0,0,1,0,72,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139,2,3,0,5,971,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,112,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,23,0,16,0,0,5,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,814,0,0,0,26,57,0,0,0,288,0,0,1,0,17,0,0,3,0,0,0,252,0,1,0,0,0,0,0,0
2020-04-05,1,1,1,2,0,0,0,5,2,0,2,0,1,0,0,0,0,0,133,0,0,0,0,0,0,2,0,15,0,0,4,0,0,0,0,1,16,0,0,0,1,5,0,0,0,0,2,1,0,0,2,0,1,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,319,0,0,0,0,0,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,27,0,123,0,14,0,2,887,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,93,0,1,0,0,0,1,0,4,0,0,2,5,0,0,2,0,2,24,0,0,8,0,5,4,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,788,1,0,0,10,45,1,0,2,292,0,1,0,2,16,0,0,1,0,0,0,425,0,1,2,0,0,0,0,0
2020-04-06,0,0,3,2,0,0,0,2,0,0,2,18,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,22,0,0,1,9,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,1,5,0,2,7,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,291,0,0,0,0,0,66,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,8,0,117,0,10,0,1,758,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,0,0,0,10,4,19,0,1,6,0,11,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,2,0,0,0,888,0,1,0,8,58,0,0,2,212,0,0,1,0,23,0,0,2,3,0,0,444,0,0,0,0,0,0,0,0
2020-04-07,0,1,2,4,1,0,0,1,0,0,1,22,0,0,0,0,0,0,169,0,0,0,0,5,0,3,0,22,0,0,0,0,0,0,0,4,5,0,0,0,2,4,4,0,0,0,0,1,0,1,8,0,0,5,0,0,22,0,1,0,0,0,0,0,0,0,0,0,2,415,0,0,0,0,0,128,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,14,0,141,4,8,0,3,810,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,225,0,0,0,0,0,3,0,6,0,1,7,7,0,0,0,0,9,21,4,0,4,0,4,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,870,1,0,0,36,44,1,0,1,374,0,0,0,1,37,0,0,2,1,0,0,286,0,0,1,0,0,0,0,0
2020-04-08,0,2,4,1,1,0,0,4,0,0,1,20,1,0,0,1,0,2,187,0,0,0,0,1,0,3,0,23,0,0,0,2,0,0,0,0,23,0,0,0,4,7,4,0,2,0,0,2,0,1,7,0,1,13,0,0,9,0,5,0,0,0,1,0,0,0,0,0,4,497,0,0,0,0,0,149,0,0,6,0,0,1,1,0,1,0,0,1,0,0,0,4,0,6,21,0,138,4,17,0,1,839,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,3,0,8,0,0,0,0,4,0,1,0,0,175,0,0,0,0,1,2,0,2,1,0,1,0,0,0,13,18,2,20,2,1,3,1,25,8,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,2,0,2,0,868,0,0,0,34,57,0,0,2,403,0,0,0,1,46,0,0,4,0,1,0,452,1,0,0,0,0,0,0,0
2020-04-09,0,2,23,0,0,0,0,3,0,0,1,18,0,0,0,0,0,0,251,0,0,0,0,1,0,1,1,42,0,0,2,0,0,0,0,0,16,0,0,0,4,6,2,0,0,0,0,0,0,1,8,1,2,14,0,0,6,71,6,1,0,0,1,0,0,0,0,0,0,505,0,0,0,0,0,140,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8,1,0,12,13,0,124,4,14,0,4,727,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,0,0,134,0,0,0,2,0,2,0,4,0,0,5,6,0,0,0,0,10,27,3,0,4,2,16,7,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,2,0,0,0,814,1,0,0,59,60,0,0,3,672,0,1,2,3,63,0,0,3,2,0,0,996,1,0,0,0,0,0,0,0
2020-04-10,1,1,25,2,0,0,0,4,1,0,5,12,0,1,0,0,0,2,213,0,0,0,0,1,0,3,0,40,0,0,0,1,0,0,0,1,22,0,0,0,2,4,1,0,0,0,1,0,0,0,5,0,2,19,0,0,3,41,6,1,0,0,6,0,0,0,0,0,2,471,0,0,0,0,0,145,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,5,2,6,11,0,134,0,13,1,8,760,2,8,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,3,0,0,0,2,0,8,0,0,0,0,7,0,0,0,0,166,0,0,0,0,0,0,1,10,0,0,4,2,0,0,17,11,14,22,1,1,5,3,9,6,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,1,0,1,0,0,0,759,1,0,0,43,54,0,0,4,657,0,0,0,5,79,0,0,3,0,0,0,947,2,0,0,0,0,1,0,0
2020-04-11,0,1,22,1,0,0,0,6,3,0,2,10,0,2,0,2,0,0,233,0,0,0,0,1,0,2,0,58,0,0,4,0,0,0,0,1,25,0,0,0,4,4,2,0,1,0,1,0,0,0,9,0,3,16,0,0,8,0,8,0,0,0,1,0,0,0,0,0,1,2003,0,0,0,0,0,141,0,0,6,0,0,1,0,0,1,0,0,0,0,0,1,6,0,12,10,0,158,2,22,0,10,764,0,4,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,13,0,0,0,0,3,0,0,0,0,148,0,0,0,0,2,1,0,2,0,0,0,5,0,0,10,29,14,37,3,0,3,1,39,4,0,0,0,0,0,0,0,0,2,0,4,1,26,0,0,1,1,0,4,0,2,0,708,1,0,0,51,54,0,0,1,736,0,0,1,0,69,0,0,5,2,0,0,1061,0,0,0,0,0,0,0,0
2020-04-12,2,1,25,1,0,0,0,5,0,0,6,18,0,0,0,0,0,0,274,0,0,0,0,1,0,3,0,60,0,0,3,0,0,0,0,1,62,0,0,0,5,3,6,0,2,0,4,0,0,0,6,1,0,22,0,0,0,52,5,1,0,0,1,0,0,0,0,0,5,1053,0,0,0,0,1,184,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,7,0,151,5,17,0,5,681,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,164,0,0,0,3,0,5,0,6,1,0,10,4,0,0,10,8,8,20,3,0,6,3,8,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,724,0,0,0,40,49,0,0,3,756,0,1,0,1,76,0,0,4,0,0,0,1166,0,0,0,0,0,0,0,0
2020-04-13,0,3,0,0,0,0,0,2,0,0,5,18,0,1,0,4,0,4,235,0,0,0,0,0,0,0,0,73,0,0,3,2,0,0,0,0,17,0,0,0,7,2,7,0,0,0,3,2,0,0,8,0,2,18,0,0,0,0,7,0,0,0,2,0,1,0,0,0,3,518,0,0,0,0,1,92,1,0,5,0,0,0,0,1,1,0,0,0,0,0,7,4,0,32,11,0,136,3,21,0,7,527,0,3,0,0,1,0,0,0,3,0,0,1,0,2,0,0,4,5,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,115,0,0,0,2,1,1,0,8,0,0,5,5,0,0,12,8,15,29,0,1,3,3,7,2,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,1,0,0,6,0,2,0,733,0,0,0,28,50,0,0,3,599,0,0,0,3,73,1,0,6,1,0,0,1338,1,0,0,0,0,0,0,0
2020-04-14,4,1,43,4,0,0,0,2,1,0,3,16,2,1,0,5,1,5,272,1,1,0,0,1,0,7,0,54,0,0,2,0,0,0,0,0,62,0,0,0,3,0,3,0,0,0,1,1,0,0,11,1,0,8,0,0,18,19,7,0,0,0,4,0,0,0,0,0,0,832,0,0,0,0,0,173,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,9,2,5,12,0,133,0,16,0,6,636,0,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,12,0,0,0,0,101,0,0,0,0,0,3,0,1,0,0,4,8,0,2,10,11,13,16,3,0,6,4,9,2,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,2,2,0,1,0,713,1,0,1,76,53,0,0,1,567,0,0,2,0,75,0,0,7,0,0,1,1201,1,0,0,0,0,0,0,0
2020-04-15,3,0,21,1,0,0,0,7,0,0,3,23,1,0,1,3,1,0,303,0,0,2,0,3,0,4,0,67,0,0,1,1,0,0,0,0,52,0,0,0,6,2,11,0,0,0,2,2,0,0,10,0,2,16,0,0,12,0,9,1,0,0,2,0,1,0,0,0,6,1417,0,0,0,0,1,254,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,11,0,35,19,0,121,1,36,0,7,604,0,1,0,0,1,2,3,0,0,0,1,0,0,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,31,0,0,0,0,8,0,2,0,0,234,0,0,0,1,1,6,1,10,0,0,4,1,0,0,9,19,22,34,2,2,8,3,25,11,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,6,0,1,0,713,0,0,0,114,57,0,0,3,1105,0,0,0,1,76,0,0,7,1,0,0,1286,0,1,4,0,0,0,1,0
2020-04-16,1,0,11,2,0,0,2,7,2,0,5,30,0,1,0,1,1,0,317,0,0,0,0,1,0,3,0,114,0,0,1,1,0,0,0,1,56,0,0,0,5,2,4,0,0,0,1,1,0,0,11,0,0,15,1,0,0,51,9,1,0,0,3,0,0,0,0,0,6,540,0,0,0,0,0,246,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,20,40,0,117,4,25,0,7,540,0,4,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,0,0,0,0,16,0,0,0,0,5,0,0,0,0,147,0,0,0,0,0,3,0,11,0,0,5,4,0,0,15,21,30,35,1,0,4,6,27,18,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,1,5,0,642,1,0,0,96,44,0,0,2,1030,0,0,0,1,87,0,0,5,0,0,0,1895,1,0,0,0,0,0,1,0
2020-04-17,0,1,30,2,0,0,0,7,1,0,2,22,1,1,1,6,0,0,270,0,0,1,0,3,0,1,0,133,0,0,0,0,0,0,0,0,60,0,0,0,9,1,5,0,0,1,1,3,0,1,13,0,0,19,0,0,20,30,15,0,0,0,0,0,0,0,0,0,2,1339,0,0,0,0,0,266,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,11,0,30,26,0,122,1,28,0,9,612,1,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,2,0,1,1,2,0,0,0,33,1,0,0,0,9,0,0,0,0,148,0,0,0,0,1,0,0,8,1,0,3,4,0,0,14,0,15,29,9,0,4,1,20,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,643,0,0,0,106,49,0,0,1,1116,0,0,0,1,96,0,0,12,2,0,0,1925,0,0,0,0,0,0,0,1
2020-04-18,0,0,21,0,0,0,0,12,0,0,4,24,1,1,0,3,1,6,319,0,0,1,0,1,0,1,0,141,0,0,1,0,0,0,0,0,70,0,0,0,8,4,14,0,0,0,1,0,0,0,7,0,0,10,1,0,0,25,17,1,0,0,0,0,0,0,0,0,6,987,0,0,0,0,0,171,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,1,40,21,0,125,2,24,0,9,570,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,3,0,0,0,0,0,2,0,20,0,0,0,0,5,0,0,0,0,115,0,3,0,0,0,2,0,4,0,0,11,3,0,1,17,44,7,26,6,0,3,0,28,12,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,1,0,2,0,6,0,593,0,0,0,77,44,0,0,2,1122,0,0,0,0,98,0,0,4,6,2,0,1931,0,0,2,0,0,1,0,0
2020-04-19,3,0,19,2,0,0,0,3,2,0,3,18,1,0,0,4,0,4,288,1,0,0,0,1,0,0,0,115,0,0,3,0,0,0,0,0,69,0,0,0,8,0,11,0,0,0,0,1,0,0,10,1,0,13,0,0,8,18,11,0,0,0,0,0,1,0,0,0,1,635,0,0,0,0,0,129,2,0,3,0,0,0,1,0,1,0,0,0,0,0,1,14,1,34,46,0,117,4,33,0,8,619,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,8,0,1,3,0,0,1,0,0,0,0,39,0,0,1,0,3,0,0,0,0,132,0,0,0,0,3,2,0,6,1,0,11,8,0,0,31,50,27,35,3,1,3,1,25,24,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,1,0,0,5,0,1,0,521,0,0,0,17,35,0,0,3,843,0,0,0,3,95,0,0,10,0,0,0,1920,0,0,0,0,0,0,0,0
2020-04-20,3,0,18,1,0,0,0,0,1,0,2,13,0,0,0,5,0,3,342,0,0,0,0,4,0,1,0,68,0,0,1,0,0,0,0,0,74,0,0,0,7,2,20,0,0,0,2,2,0,1,9,0,0,13,0,0,47,18,13,0,0,0,1,0,0,0,0,0,7,560,0,0,0,0,0,126,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,10,0,35,26,0,111,2,14,0,6,431,0,4,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,1,40,0,0,1,0,7,0,1,0,0,94,0,1,0,1,0,0,0,5,0,1,5,5,0,0,12,18,24,34,2,0,3,3,24,18,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,1,0,0,563,0,0,0,12,34,0,0,2,657,0,0,0,3,97,0,0,10,5,0,0,1928,0,1,0,0,0,0,0,0
2020-04-21,2,0,20,0,0,0,0,13,0,0,0,18,1,0,1,7,0,3,280,0,0,0,0,3,0,0,0,99,0,0,3,8,0,0,0,0,60,0,0,0,2,0,9,0,0,0,2,3,0,1,5,2,0,12,0,0,4,22,5,0,0,0,3,0,0,0,0,0,3,572,0,0,0,0,0,170,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,13,0,31,60,0,98,0,31,1,7,564,0,7,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,3,0,0,1,0,2,0,2,0,0,0,23,0,0,0,0,6,0,0,0,0,86,0,4,0,1,0,4,0,11,0,0,3,8,0,0,12,20,13,31,1,0,5,3,12,22,0,0,0,0,0,0,0,0,1,0,8,0,5,0,0,1,0,0,2,0,2,0,575,0,2,0,20,37,0,0,1,724,0,0,0,3,98,0,0,5,0,0,0,1528,0,0,0,0,0,0,0,0
2020-04-22,2,1,13,2,0,0,0,6,2,0,0,16,1,0,0,4,0,4,275,0,0,1,0,1,0,2,0,105,0,0,3,1,0,0,0,5,89,0,0,0,10,1,3,0,0,0,6,0,0,0,18,0,1,14,0,0,6,14,14,0,0,0,3,0,0,0,0,0,5,762,0,0,0,0,0,285,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,0,38,10,0,94,1,41,0,8,604,0,10,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,122,0,0,0,1,0,6,0,13,0,0,11,7,0,1,0,0,18,32,0,0,3,5,26,28,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,1,0,0,1,0,0,0,526,0,1,0,114,37,0,0,2,1076,0,0,0,0,107,0,0,10,3,0,0,1504,1,0,0,0,0,0,0,0
2020-04-23,4,1,10,2,0,0,0,7,2,1,2,9,0,0,0,10,1,3,275,0,0,0,0,0,0,1,0,204,0,0,1,0,0,0,0,2,131,0,0,0,2,0,15,0,0,0,3,3,0,0,5,0,1,10,0,0,6,19,5,0,0,0,4,0,0,0,0,0,8,1438,0,0,0,0,0,315,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,8,0,37,27,0,92,1,38,0,8,578,1,17,2,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,74,0,0,0,0,1,0,0,0,0,189,0,0,0,0,1,1,0,3,0,0,21,1,0,1,37,27,23,32,3,0,4,5,28,34,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,5,3,7,0,463,0,0,0,170,38,0,0,3,880,0,0,0,1,115,0,0,7,5,1,0,2395,0,0,0,0,0,0,0,0
2020-04-24,1,1,12,1,0,0,0,7,0,1,0,17,2,0,0,15,0,4,251,0,0,0,0,1,0,1,0,204,0,0,2,4,0,0,0,0,94,0,0,0,11,1290,4,0,0,1,1,3,0,0,3,0,1,12,0,0,7,15,13,0,0,0,1,1,0,0,0,0,3,753,0,0,0,0,0,299,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,14,0,23,24,0,89,0,42,2,13,525,0,12,1,0,1,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,43,0,0,1,0,5,0,0,0,0,181,0,2,0,1,0,1,0,6,1,1,7,8,0,0,24,0,28,30,0,0,1,8,15,41,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,2,0,0,14,0,476,0,0,0,130,36,0,0,1,1036,0,2,0,2,125,0,0,10,2,0,0,6409,1,0,0,0,0,0,0,0
2020-04-25,0,0,16,1,0,0,0,7,1,0,4,21,0,1,0,9,0,3,205,0,0,0,0,2,0,2,0,188,0,0,3,0,0,0,0,4,202,0,0,0,11,0,13,0,1,0,1,4,0,0,4,0,0,15,0,0,4,18,9,1,0,0,2,0,0,0,0,0,7,760,0,0,0,0,0,242,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,16,0,43,15,0,73,1,44,0,7,575,0,6,3,0,2,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,1,37,0,0,0,0,4,0,1,0,0,144,0,0,0,3,0,3,0,0,1,0,8,6,0,0,46,25,18,28,0,1,2,2,13,40,0,0,0,0,0,0,0,0,0,0,5,1,7,0,0,1,0,1,5,0,2,0,410,0,5,0,67,30,0,0,0,913,0,0,0,0,126,0,0,8,2,1,1,2018,0,0,0,0,0,0,0,0
2020-04-26,3,0,3,0,0,0,0,7,1,0,3,12,3,0,0,7,0,2,208,0,0,0,0,0,0,2,0,217,0,0,0,0,0,0,0,0,96,0,0,0,10,0,9,0,0,0,3,1,0,0,8,0,2,10,0,0,17,35,19,0,0,0,0,0,0,0,0,0,8,635,0,0,0,0,1,184,1,0,0,0,0,2,0,0,0,2,0,0,0,0,5,17,1,27,47,0,87,1,41,0,9,480,0,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,60,0,0,0,0,1,0,0,0,0,142,0,0,0,1,0,0,0,12,0,0,16,6,0,0,0,10,15,30,0,0,2,4,17,48,0,0,0,0,0,0,0,0,1,0,5,0,7,0,0,0,0,2,4,2,2,0,375,0,0,0,111,20,0,0,0,1105,0,0,0,0,121,0,0,8,4,0,1,2438,0,1,0,0,0,0,0,0
2020-04-27,0,0,8,1,0,0,1,3,0,0,0,9,1,0,0,10,0,2,211,0,0,0,0,1,0,0,0,206,1,0,2,4,1,0,0,0,160,0,0,0,7,0,13,0,0,0,8,2,0,0,7,3,0,9,0,0,9,18,15,0,0,0,2,0,0,0,0,0,4,395,0,0,0,0,0,110,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,10,0,36,8,0,91,0,39,0,11,433,0,10,1,0,0,2,0,2,2,0,0,0,0,1,0,0,3,1,0,0,1,0,1,0,0,0,0,0,104,0,0,0,0,5,0,0,0,0,83,0,1,0,1,8,2,0,6,1,0,17,5,0,0,48,12,13,27,0,1,2,7,17,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,1,4,0,2,0,359,0,2,0,29,37,1,0,0,432,0,0,0,1,127,0,0,10,2,2,0,1776,0,0,0,0,0,1,0,0
2020-04-28,3,0,9,0,0,0,0,4,2,0,1,10,0,0,0,9,0,4,198,0,0,0,0,1,0,3,0,115,0,0,0,0,0,0,0,21,105,0,0,0,6,0,13,0,0,1,0,2,0,0,8,1,0,9,0,0,9,33,11,0,0,0,0,0,0,0,0,0,4,544,1,0,0,0,0,194,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,14,1,47,26,0,88,1,77,0,8,454,0,15,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,36,0,0,0,0,1,0,0,0,0,67,0,1,1,0,0,3,0,0,1,0,21,6,0,0,52,19,20,21,0,0,1,3,17,95,0,0,0,0,0,0,0,0,0,0,6,2,3,0,0,0,1,1,0,1,4,0,396,0,0,0,40,33,0,0,1,570,0,0,0,0,123,0,0,10,3,3,0,1801,1,0,0,0,0,0,0,0
